J-Date,Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1402-04-26,2023-07-17,22000,22000,20800,21600,20984,1292146,27114097941,154,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22000,22000,20800,21600,20984
1402-04-27,2023-07-18,21500,22499,21300,21800,21579,3352498,72343980102,558,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21500,22499,21300,21800,21579
1402-04-28,2023-07-19,21750,22100,21500,21500,21610,1890074,40843583621,258,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21750,22100,21500,21500,21610
1402-04-31,2023-07-22,21100,21130,21000,21000,21006,817625,17175236611,106,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21100,21130,21000,21000,21006
1402-05-01,2023-07-23,21010,21496,21000,21496,21117,305689,6455083992,137,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21010,21496,21000,21496,21117
1402-05-02,2023-07-24,21769,21769,21156,21610,21542,228244,4916806490,64,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21769,21769,21156,21610,21542
1402-05-03,2023-07-25,21770,21800,21502,21543,21658,135881,2942845339,56,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21770,21800,21502,21543,21658
1402-05-04,2023-07-26,21543,22075,21300,21799,21468,53141,1140837084,55,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21543,22075,21300,21799,21468
1402-05-07,2023-07-29,22180,22180,21200,21500,21523,466583,10042110470,80,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22180,22180,21200,21500,21523
1402-05-08,2023-07-30,21006,21799,21000,21000,21009,459292,9649197766,54,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21006,21799,21000,21000,21009
1402-05-09,2023-07-31,20803,21400,20803,21100,21232,25302,537201395,31,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20803,21400,20803,21100,21232
1402-05-10,2023-08-01,21900,21900,21007,21810,21464,161886,3474705920,60,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21900,21900,21007,21810,21464
1402-05-14,2023-08-05,21810,22252,21400,22000,21990,1016201,22346511025,213,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21810,22252,21400,22000,21990
1402-05-15,2023-08-06,22480,22480,21530,22000,22047,499033,11002045116,107,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22480,22480,21530,22000,22047
1402-05-16,2023-08-07,21512,22398,21512,22340,22254,219416,4882944062,106,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21512,22398,21512,22340,22254
1402-05-17,2023-08-08,22290,22290,21556,21780,21723,75196,1633499344,61,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22290,22290,21556,21780,21723
1402-05-18,2023-08-09,21575,21817,21500,21501,21548,104879,2259978271,36,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21575,21817,21500,21501,21548
1402-05-21,2023-08-12,21000,21360,21000,21000,21000,3768774,79144970136,64,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21000,21360,21000,21000,21000
1402-05-22,2023-08-13,21415,21415,20500,20947,20579,140308,2887392542,44,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21415,21415,20500,20947,20579
1402-05-23,2023-08-14,20989,20989,20505,20505,20751,65252,1354054419,33,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20989,20989,20505,20505,20751
1402-05-24,2023-08-15,21000,21000,20025,20350,20262,109087,2210299295,68,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21000,21000,20025,20350,20262
1402-05-25,2023-08-16,20120,20781,20120,20300,20258,138687,2809537880,46,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20120,20781,20120,20300,20258
1402-05-28,2023-08-19,20200,20742,20000,20000,20040,97267,1949232173,33,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20200,20742,20000,20000,20040
1402-05-29,2023-08-20,19711,20499,19521,20199,19961,172023,3433683820,56,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19711,20499,19521,20199,19961
1402-05-30,2023-08-21,20495,20495,19600,19964,19762,112999,2233112374,49,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20495,20495,19600,19964,19762
1402-05-31,2023-08-22,19506,19900,19500,19500,19532,88035,1719462246,35,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19506,19900,19500,19500,19532
1402-06-01,2023-08-23,19217,20176,19217,19829,19418,749401,14551831616,92,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19217,20176,19217,19829,19418
1402-06-04,2023-08-26,20485,20744,19595,20516,20437,1044820,21353208457,192,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20485,20744,19595,20516,20437
1402-06-05,2023-08-27,21000,21695,21000,21500,21355,819361,17497595415,194,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21000,21695,21000,21500,21355
1402-06-06,2023-08-28,21795,21995,21121,21400,21542,440019,9478816719,131,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21795,21995,21121,21400,21542
1402-06-07,2023-08-29,21005,21850,21005,21590,21519,269185,5792495906,78,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21005,21850,21005,21590,21519
1402-06-08,2023-08-30,21590,22189,21200,21935,21800,605650,13203458860,131,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21590,22189,21200,21935,21800
1402-06-11,2023-09-02,22400,22400,21502,21800,21839,1263709,27598278788,118,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22400,22400,21502,21800,21839
1402-06-12,2023-09-03,21521,21840,21521,21640,21662,182437,3951913696,60,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21521,21840,21521,21640,21662
1402-06-13,2023-09-04,21230,22400,21230,22400,22144,411997,9123145434,101,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21230,22400,21230,22400,22144
1402-06-14,2023-09-05,22480,22915,22480,22600,22514,1071581,24126048310,113,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22480,22915,22480,22600,22514
1402-06-18,2023-09-09,22899,22899,22000,22001,22023,1442981,31778205557,100,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22899,22899,22000,22001,22023
1402-06-19,2023-09-10,21583,22200,21583,22148,22025,2202345,48506986901,50,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21583,22200,21583,22148,22025
1402-06-20,2023-09-11,22032,22150,22031,22150,22057,96772,2134499426,44,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22032,22150,22031,22150,22057
1402-06-21,2023-09-12,22490,22490,22060,22060,22085,97977,2163797178,34,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22490,22490,22060,22060,22085
1402-06-22,2023-09-13,22086,22199,21999,22086,22079,286426,6323882844,35,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22086,22199,21999,22086,22079
1402-06-26,2023-09-17,22500,22500,21586,22097,22025,198896,4380753639,72,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22500,22500,21586,22097,22025
1402-06-27,2023-09-18,22000,22220,21816,22090,22016,227173,5001400827,62,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22000,22220,21816,22090,22016
1402-06-28,2023-09-19,21920,22149,21910,22017,22018,224290,4938424813,40,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21920,22149,21910,22017,22018
1402-06-29,2023-09-20,22019,22298,21500,22020,21972,423699,9309322968,53,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22019,22298,21500,22020,21972
1402-07-01,2023-09-23,22020,22287,21974,22076,22027,32536,716658814,25,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22020,22287,21974,22076,22027
1402-07-03,2023-09-25,22028,22050,22028,22028,22029,387930,8545569232,44,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22028,22050,22028,22028,22029
1402-07-04,2023-09-26,22298,22298,22030,22030,22042,268705,5922681664,17,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22298,22298,22030,22030,22042
1402-07-05,2023-09-27,22043,22400,22043,22043,22049,170470,3758693804,20,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22043,22400,22043,22043,22049
1402-07-08,2023-09-30,21532,22339,21511,22050,21745,90326,1964117886,43,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21532,22339,21511,22050,21745
1402-07-09,2023-10-01,22149,22149,21501,21502,21533,49833,1073069873,38,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,22149,22149,21501,21502,21533
1402-07-10,2023-10-02,21050,21850,21001,21380,21213,424396,9002581889,91,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21050,21850,21001,21380,21213
1402-07-12,2023-10-04,21800,21800,21202,21464,21399,156876,3356920207,50,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21800,21800,21202,21464,21399
1402-07-15,2023-10-07,21490,21500,21250,21401,21402,701599,15015340680,58,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21490,21500,21250,21401,21402
1402-07-16,2023-10-08,21005,21630,20511,20613,20989,1573162,33018810178,81,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21005,21630,20511,20613,20989
1402-07-17,2023-10-09,20612,21230,20612,20680,20928,126637,2650316383,46,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20612,21230,20612,20680,20928
1402-07-18,2023-10-10,20680,21185,20500,21081,20688,101108,2091729579,44,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20680,21185,20500,21081,20688
1402-07-19,2023-10-11,20581,20800,20500,20500,20569,51669,1062768042,29,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20581,20800,20500,20500,20569
1402-07-22,2023-10-14,20800,20800,20200,20200,20223,84797,1714827067,26,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20800,20800,20200,20200,20223
1402-07-23,2023-10-15,20010,20640,20000,20022,20022,221389,4432555024,24,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20010,20640,20000,20022,20022
1402-07-24,2023-10-16,20495,20495,20094,20419,20386,43031,877235958,35,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20495,20495,20094,20419,20386
1402-07-25,2023-10-17,20500,20635,20001,20420,20224,111583,2256692778,32,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20500,20635,20001,20420,20224
1402-07-26,2023-10-18,20001,20009,20000,20000,20001,284065,5681485270,26,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20001,20009,20000,20000,20001
1402-07-29,2023-10-21,20005,20480,20003,20115,20162,44769,902637579,32,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20005,20480,20003,20115,20162
1402-07-30,2023-10-22,20440,20455,20036,20290,20316,153178,3111946485,26,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20440,20455,20036,20290,20316
1402-08-01,2023-10-23,20317,20698,20316,20349,20319,351022,7132577471,29,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20317,20698,20316,20349,20319
1402-08-02,2023-10-24,20005,20182,20000,20000,20068,165762,3326443803,26,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20005,20182,20000,20000,20068
1402-08-03,2023-10-25,20150,20160,19511,20158,19743,125324,2474289619,39,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20150,20160,19511,20158,19743
1402-08-06,2023-10-28,19510,19579,19500,19579,19500,2285265,44562943819,61,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19510,19579,19500,19579,19500
1402-08-07,2023-10-29,19200,19647,19052,19620,19398,158836,3081124751,36,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19200,19647,19052,19620,19398
1402-08-08,2023-10-30,19155,19998,19155,19680,19456,231928,4512415934,42,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19155,19998,19155,19680,19456
1402-08-09,2023-10-31,19800,19800,19045,19485,19454,209562,4076895469,23,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19800,19800,19045,19485,19454
1402-08-10,2023-11-01,19021,19750,19000,19350,19075,138804,2647697903,41,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19021,19750,19000,19350,19075
1402-08-13,2023-11-04,19850,20499,19550,20000,19946,527427,10519807558,111,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19850,20499,19550,20000,19946
1402-08-14,2023-11-05,19520,20100,19520,19948,19858,148483,2948590931,60,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,19520,20100,19520,19948,19858
1402-08-15,2023-11-06,20000,20468,20000,20120,20079,55150,1107379353,22,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20000,20468,20000,20120,20079
1402-08-16,2023-11-07,20190,21499,20190,20990,20912,468709,9801689253,101,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20190,21499,20190,20990,20912
1402-08-17,2023-11-08,21419,21419,20553,20626,20742,121198,2513883901,49,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,21419,21419,20553,20626,20742
1402-08-20,2023-11-11,20523,20930,20522,20829,20754,212527,4410690829,40,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20523,20930,20522,20829,20754
1402-08-21,2023-11-12,20757,20892,20755,20756,20773,31155,647185237,20,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20757,20892,20755,20756,20773
1402-08-22,2023-11-13,20805,21250,20805,20836,20916,452384,9461863490,36,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20805,21250,20805,20836,20916
1402-08-23,2023-11-14,20605,20739,20500,20500,20533,69618,1429465341,31,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20605,20739,20500,20500,20533
1402-08-24,2023-11-15,20058,21240,20058,20600,20573,320423,6592169338,38,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20058,21240,20058,20600,20573
1402-08-27,2023-11-18,20984,20984,20222,20400,20724,71222,1475988107,26,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20984,20984,20222,20400,20724
1402-08-28,2023-11-19,20756,20800,20345,20369,20490,47956,982633630,32,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,20756,20800,20345,20369,20490
1402-01-05,2023-03-25,37450,39850,35600,38350,38300,1390211,53222921350,2056,سپیدار,سپیدار سیستم آسیا,فرابورس,35835,38132,34065,36696,36649
1402-01-06,2023-03-26,38500,40000,35850,38000,38800,273753,10626570750,192,سپیدار,سپیدار سیستم آسیا,فرابورس,36840,38275,34304,36362,37127
1402-01-07,2023-03-27,38000,40950,37000,39700,39100,826412,32329396850,2566,سپیدار,سپیدار سیستم آسیا,فرابورس,36362,39184,35405,37988,37414
1402-01-08,2023-03-28,40450,41800,39800,41500,41500,3272812,135752332650,2451,سپیدار,سپیدار سیستم آسیا,فرابورس,38706,39998,38084,39711,39711
1402-01-09,2023-03-29,41250,42500,40400,41900,41100,995870,40946122150,3399,سپیدار,سپیدار سیستم آسیا,فرابورس,39471,40668,38658,40093,39328
1402-01-14,2023-04-03,40000,43950,40000,43500,42850,958560,41086391550,3181,سپیدار,سپیدار سیستم آسیا,فرابورس,38275,42055,38275,41625,41003
1402-01-15,2023-04-04,43500,44400,43500,44400,44050,13429,591757500,142,سپیدار,سپیدار سیستم آسیا,فرابورس,41625,42486,41625,42486,42151
1402-01-20,2023-04-09,45500,47100,45500,47100,46750,1087708,50874634950,3617,سپیدار,سپیدار سیستم آسیا,فرابورس,43538,45069,43538,45069,44734
1402-01-21,2023-04-10,49700,49850,46500,49650,48600,1532220,74437516200,3706,سپیدار,سپیدار سیستم آسیا,فرابورس,47557,47701,44495,47509,46505
1402-01-22,2023-04-11,49800,52000,48100,52000,51650,2865408,148030365650,3834,سپیدار,سپیدار سیستم آسیا,فرابورس,47653,49758,46026,49758,49423
1402-01-26,2023-04-15,55150,55150,52350,52900,53500,1521882,81411293800,3550,سپیدار,سپیدار سیستم آسیا,فرابورس,52772,52772,50093,50619,51193
1402-01-27,2023-04-16,52850,53400,49900,50650,50950,1426319,72689787150,4116,سپیدار,سپیدار سیستم آسیا,فرابورس,50571,51098,47749,48466,48753
1402-01-28,2023-04-17,51000,52150,47750,47900,48650,1537997,74852003350,3973,سپیدار,سپیدار سیستم آسیا,فرابورس,48801,49902,45691,45835,46553
1402-01-29,2023-04-18,48900,50000,47450,47900,48550,2081762,101025827700,4718,سپیدار,سپیدار سیستم آسیا,فرابورس,46792,47844,45404,45835,46457
1402-01-30,2023-04-19,48550,48550,46700,46700,47450,948983,45013823750,2907,سپیدار,سپیدار سیستم آسیا,فرابورس,46457,46457,44687,44687,45404
1402-02-04,2023-04-24,45900,46950,45400,46650,46250,686965,31783689600,2948,سپیدار,سپیدار سیستم آسیا,فرابورس,43921,44926,43443,44639,44256
1402-02-05,2023-04-25,45600,48250,45500,47500,47650,880651,41973318500,2941,سپیدار,سپیدار سیستم آسیا,فرابورس,43634,46170,43538,45452,45596
1402-02-06,2023-04-26,47650,49000,46850,47700,48250,642169,30987718350,2482,سپیدار,سپیدار سیستم آسیا,فرابورس,45596,46887,44830,45643,46170
1402-02-09,2023-04-29,48850,48900,46850,47100,47450,1069703,50732184700,3156,سپیدار,سپیدار سیستم آسیا,فرابورس,46744,46792,44830,45069,45404
